GPU UTIL,GPU SCLK,GPU MCLK,GPU TEMP,GPU PWR,GPU FAN,GPU VRAM UTIL,FPS,CPU UTIL,RAM UTIL
99,1513,945,85,207,3037,3.4,294,9,10
99,1458,945,83,204,3037,3.4,267,8,10
99,1417,945,84,203,3042,3.4,278,9,10
99,1417,945,84,203,3042,3.4,278,9,10
99,1438,945,82,202,3037,3.4,288,8,10
99,1425,945,82,203,3037,3.4,287,9,10
99,1425,945,82,203,3037,3.4,287,9,10
99,1402,945,84,199,3037,3.4,258,8,10
99,1402,945,84,199,3037,3.4,258,8,10
99,1439,945,85,203,3042,3.4,260,8,10
100,1409,945,82,200,3042,3.4,272,8,10
100,1409,945,82,200,3042,3.4,272,8,10
100,1412,945,85,195,3037,3.4,245,9,10
100,1412,945,85,195,3037,3.4,245,9,10
99,1450,945,82,198,3037,3.4,266,9,10
99,1451,945,85,204,3037,3.4,275,10,10
99,1361,945,85,195,3037,3.4,243,10,10
99,1361,945,85,195,3037,3.4,243,10,10
100,1417,945,82,200,3037,3.4,240,10,10
100,1417,945,82,200,3037,3.4,240,8,10
99,1451,945,83,199,3037,3.4,267,12,10
99,1451,945,83,199,3037,3.4,267,12,10
99,1440,945,84,196,3037,3.4,234,9,10
99,1440,945,84,196,3037,3.4,234,9,10
98,1393,945,83,196,3037,3.4,257,8,10
99,1442,945,84,201,3032,3.4,230,10,10
100,1448,945,85,204,3037,3.4,230,10,10
100,1448,945,85,204,3037,3.4,230,9,10
99,1417,945,85,196,3032,3.4,250,9,10
99,1417,945,85,196,3032,3.4,250,9,10
99,1418,945,85,202,3037,3.4,286,10,10
100,1418,945,85,200,3037,3.4,273,8,10
100,1418,945,85,200,3037,3.4,273,8,10
99,1444,945,83,203,3037,3.4,231,9,10
99,1444,945,83,203,3037,3.4,231,9,10
99,1409,945,83,200,3037,3.4,253,12,10
99,1445,945,84,199,3037,3.4,244,9,10
99,1445,945,84,199,3037,3.4,244,9,10
99,1395,945,84,195,3037,3.4,267,8,10
99,1395,945,84,195,3037,3.4,267,8,10
99,1445,945,84,204,3037,3.4,278,9,10
99,1449,945,82,204,3037,3.4,236,9,10
99,1449,945,82,204,3042,3.4,236,8,10
100,1440,945,84,205,3042,3.4,248,8,10
100,1440,945,84,205,3037,3.4,248,8,10
99,1407,945,84,201,3038,3.4,244,8,10
99,1407,945,84,201,3038,3.4,244,8,10
100,1433,945,85,202,3032,3.4,274,8,10
100,1433,945,85,202,3032,3.4,274,8,10
99,1394,945,85,200,3037,3.4,269,8,10
99,1467,945,83,206,3037,3.4,243,8,10
100,1431,945,84,205,3037,3.4,239,7,10
100,1431,945,84,205,3037,3.4,239,7,10
99,1396,945,84,201,3037,3.4,248,8,10
100,1393,945,83,201,3037,3.4,252,11,10
100,1393,945,83,200,3037,3.4,252,11,10
99,1388,945,82,200,3037,3.4,278,9,10
100,1385,945,84,197,3037,3.4,281,10,10
