GPU UTIL,GPU SCLK,GPU MCLK,GPU TEMP,GPU PWR,GPU FAN,GPU VRAM UTIL,FPS,CPU UTIL,RAM UTIL
98,1525,945,83,200,3035,3.4,277,9,10
98,1525,945,83,200,3035,3.4,277,9,10
81,1525,945,84,184,3040,3.4,274,9,10
96,1525,945,83,207,3040,3.4,287,9,10
96,1525,945,83,207,3040,3.4,287,9,10
94,1525,945,84,200,3035,3.4,275,9,10
94,1525,945,84,200,3035,3.4,275,9,10
99,1525,945,83,201,3035,3.4,275,9,10
99,1525,945,83,201,3035,3.4,275,9,10
100,1423,945,84,199,3040,3.4,271,9,10
100,1423,945,84,199,3040,3.4,271,9,10
100,1424,945,83,204,3040,3.4,269,9,10
100,1424,945,83,204,3040,3.4,269,9,10
100,1470,945,82,211,3035,3.4,285,10,10
99,1410,945,82,194,3035,3.4,284,11,10
99,1410,945,82,194,3035,3.4,284,11,10
99,1396,945,84,204,3040,3.4,282,9,10
100,1428,945,84,204,3035,3.4,299,9,10
97,1413,945,84,206,3035,3.4,295,10,10
97,1413,945,84,206,3035,3.4,295,10,10
96,1437,945,85,203,3035,3.4,329,9,10
96,1437,945,85,203,3035,3.4,329,9,10
96,1448,945,83,206,3040,3.4,341,10,10
96,1413,945,83,204,3035,3.4,338,8,10
96,1413,945,83,204,3035,3.4,338,8,10
95,1475,945,83,202,3035,3.4,366,7,10
95,1475,945,83,202,3035,3.4,366,7,10
79,1526,945,84,177,3035,3.4,311,9,10
83,1534,945,83,177,3035,3.4,271,10,10
83,1534,945,83,177,3035,3.4,271,10,10
86,1534,945,82,178,3035,3.4,272,9,10
86,1534,945,82,178,3035,3.4,272,9,10
90,1532,945,82,187,3035,3.4,274,10,10
90,1532,945,82,187,3035,3.4,274,10,10
93,1526,945,82,197,3035,3.4,283,9,10
93,1526,945,82,197,3035,3.4,283,9,10
89,1527,945,81,189,3035,3.4,288,8,10
94,1526,945,82,198,3035,3.4,290,10,10
94,1526,945,82,198,3035,3.4,290,10,10
97,1523,945,83,206,3035,3.4,301,9,10
97,1523,945,83,206,3035,3.4,301,9,10
99,1521,945,83,209,3035,3.4,301,9,10
99,1506,945,82,209,3036,3.4,297,10,10
100,1493,945,84,209,3036,3.4,287,10,10
100,1493,945,84,208,3036,3.4,287,8,10
99,1449,945,82,204,3036,3.4,291,8,10
99,1449,945,82,204,3036,3.4,291,8,10
99,1439,945,82,204,3036,3.4,277,8,10
99,1450,945,83,199,3035,3.4,275,8,10
100,1475,945,82,199,3041,3.4,277,9,10
100,1475,945,82,199,3041,3.4,277,9,10
99,1509,945,84,204,3036,3.4,278,9,10
99,1498,945,83,207,3040,3.4,275,10,10
87,1517,945,82,180,3040,3.4,263,9,10
87,1517,945,82,180,3040,3.4,263,9,10
89,1531,945,81,191,3041,3.4,257,10,10
89,1531,945,81,191,3041,3.4,257,10,10
99,1521,945,82,218,3036,3.4,290,9,10
100,1471,945,81,211,3036,3.4,352,9,10
99,1451,945,83,207,3036,3.4,349,10,10
99,1451,945,83,207,3036,3.4,349,10,10
98,1461,945,82,213,3036,3.4,343,9,10
77,1517,945,82,179,3036,3.4,310,11,10
77,1517,945,82,179,3036,3.4,310,11,10
85,1528,945,82,194,3036,3.4,279,10,10
85,1528,945,82,194,3036,3.4,279,10,10
89,1531,945,81,185,3036,3.4,276,9,10
92,1529,945,82,194,3031,3.4,276,9,10
92,1529,945,82,194,3031,3.4,276,9,10
88,1530,945,81,188,3036,3.4,269,10,10
88,1530,945,81,188,3036,3.4,269,10,10
81,1533,945,82,167,3036,3.4,256,10,10
89,1533,945,80,181,3036,3.4,259,10,10
89,1533,945,80,181,3036,3.4,259,10,10
98,1524,945,81,204,3036,3.4,273,9,10
98,1524,945,81,204,3036,3.4,273,9,10
99,1521,945,81,207,3041,3.4,301,9,10
97,1520,945,82,208,3036,3.4,300,10,10
97,1520,945,82,208,3036,3.4,300,10,10
100,1514,945,84,211,3036,3.4,299,8,10
100,1514,945,84,211,3036,3.4,299,8,10
88,1466,945,83,190,3036,3.4,293,10,10
79,1525,945,81,190,3036,3.4,245,10,10
79,1525,945,81,209,3041,3.4,245,9,10
100,1520,945,82,210,3036,3.4,281,9,10
100,1521,945,83,206,3036,3.4,302,11,10
100,1521,945,83,206,3036,3.4,302,11,10
98,1520,945,82,205,3036,3.4,298,10,10
98,1520,945,82,205,3036,3.4,298,10,10
97,1506,945,83,188,3036,3.4,274,12,10
68,1390,945,82,114,3036,3.4,200,14,10
68,1390,945,82,114,3036,3.4,200,14,10
99,1416,945,82,182,3041,3.4,246,13,10
86,1298,945,79,148,3041,3.4,209,13,10
86,1298,945,79,148,3041,3.4,209,13,10
91,1459,945,80,176,3031,3.4,229,11,10
91,1459,945,80,176,3031,3.4,229,11,10
99,1284,945,79,127,3041,3.4,234,12,10
99,1284,945,79,127,3041,3.4,234,12,10
99,1456,945,83,218,3036,3.4,338,9,10
99,1397,945,83,208,3036,3.4,336,9,10
99,1397,945,83,208,3036,3.4,336,9,10
100,1423,945,82,201,3036,3.4,241,12,10
100,1423,945,82,201,3036,3.4,241,12,10
99,1518,945,83,208,3036,3.4,302,9,10
99,1518,945,83,208,3036,3.4,302,9,10
100,1522,945,81,203,3036,3.4,260,10,10
99,1522,945,83,209,3036,3.4,271,10,10
99,1522,945,83,209,3036,3.4,271,10,10
99,1465,945,82,204,3036,3.4,302,10,10
99,1465,945,82,204,3036,3.4,302,10,10
100,1513,945,84,204,3036,3.4,278,8,10
99,1521,945,83,205,3036,3.4,257,9,10
99,1521,945,84,206,3036,3.4,258,9,10
99,1521,945,84,206,3037,3.4,258,9,10
99,1507,945,84,203,3041,3.4,260,8,10
99,1507,945,84,203,3041,3.4,260,8,10
94,1501,945,81,203,3041,3.4,288,9,10
100,1473,945,84,201,3037,3.4,293,12,10
100,1473,945,84,201,3037,3.4,293,12,10
100,1472,945,82,206,3041,3.4,286,9,10
100,1472,945,82,206,3041,3.4,286,9,10
99,1447,945,83,202,3037,3.4,289,8,10
100,1423,945,81,202,3037,3.4,288,8,10
100,1423,945,81,204,3036,3.4,288,9,10
100,1449,945,84,204,3036,3.4,286,9,10
100,1449,945,84,202,3037,3.4,286,8,10
99,1449,945,83,204,3037,3.4,255,11,10
99,1449,945,83,204,3037,3.4,255,11,10
99,1493,945,84,209,3036,3.4,262,10,10
99,1493,945,84,209,3036,3.4,262,10,10
99,1426,945,82,194,3042,3.4,254,7,10
99,1441,945,84,202,3042,3.4,256,9,10
99,1450,945,82,200,3037,3.4,275,9,10
99,1450,945,82,200,3037,3.4,275,9,10
100,1399,945,83,204,3037,3.4,264,9,10
100,1399,945,83,204,3037,3.4,264,9,10
99,1482,945,84,207,3042,3.4,235,9,10
100,1467,945,84,200,3037,3.4,248,10,10
97,1432,945,84,200,3037,3.4,250,10,10
99,1425,945,82,204,3037,3.4,268,10,10
99,1425,945,82,204,3037,3.4,268,10,10
100,1435,945,83,203,3037,3.4,255,9,10
100,1435,945,83,203,3037,3.4,255,9,10
100,1445,945,82,204,3032,3.4,231,8,10
100,1445,945,82,204,3032,3.4,231,8,10
99,1389,945,84,192,3037,3.4,242,8,10
100,1414,945,84,197,3041,3.4,289,10,10
100,1414,945,84,197,3041,3.4,289,10,10
100,1402,945,84,202,3037,3.4,251,10,10
100,1402,945,84,202,3037,3.4,251,10,10
100,1442,945,82,202,3037,3.4,250,8,10
100,1442,945,82,202,3037,3.4,250,8,10
100,1427,945,82,201,3032,3.4,248,9,10
99,1459,945,84,200,3032,3.4,266,9,10
99,1459,945,84,200,3037,3.4,266,9,10
99,1370,945,82,195,3037,3.4,280,9,10
100,1423,945,84,206,3037,3.4,261,9,10
99,1427,945,82,206,3037,3.4,233,9,10
99,1427,945,82,204,3037,3.4,233,9,10
99,1413,945,82,201,3032,3.4,248,8,10
99,1413,945,82,201,3032,3.4,248,8,10
100,1441,945,84,204,3037,3.4,252,9,10
100,1441,945,84,204,3037,3.4,252,9,10
100,1430,945,82,204,3037,3.4,270,9,10
100,1390,945,82,199,3037,3.4,282,8,10
100,1390,945,82,199,3037,3.4,282,8,10
99,1412,945,82,202,3037,3.4,259,9,10
100,1415,945,82,202,3037,3.4,236,9,10
100,1415,945,82,202,3037,3.4,236,8,10
98,1421,945,82,202,3037,3.4,253,8,10
98,1421,945,82,204,3037,3.4,253,9,10
100,1423,945,84,203,3037,3.4,246,9,10
100,1423,945,84,203,3037,3.4,246,10,10
