GPU UTIL,GPU SCLK,GPU MCLK,GPU TEMP,GPU PWR,GPU FAN,GPU VRAM UTIL,FPS,CPU UTIL,RAM UTIL
99,1462,945,84,203,3040,3.6,298,9,10
99,1463,945,84,203,3040,3.6,295,9,10
99,1463,945,84,205,3040,3.6,295,9,10
99,1465,945,85,205,3040,3.6,282,9,10
98,1431,945,84,195,3040,3.6,261,9,10
98,1431,945,84,195,3040,3.6,261,9,10
90,1515,945,84,183,3040,3.6,255,9,10
90,1515,945,84,183,3040,3.6,255,9,10
100,1415,945,84,195,3035,3.6,261,8,10
100,1419,945,84,197,3040,3.6,271,9,10
100,1419,945,84,197,3040,3.6,271,9,10
99,1418,945,82,203,3035,3.6,275,8,10
99,1418,945,82,203,3035,3.6,275,8,10
100,1381,945,83,195,3040,3.6,270,9,10
100,1378,945,82,195,3040,3.6,265,9,10
100,1378,945,82,206,3040,3.6,265,9,10
99,1374,945,83,197,3035,3.6,278,8,10
99,1374,945,83,197,3035,3.6,278,8,10
100,1406,945,84,206,3040,3.6,274,10,10
100,1406,945,84,206,3040,3.6,274,10,10
99,1355,945,84,197,3040,3.6,283,9,10
99,1355,945,84,197,3040,3.6,283,9,10
96,1466,945,85,202,3041,3.6,346,8,10
96,1466,945,85,202,3041,3.6,346,8,10
96,1447,945,84,199,3036,3.6,350,9,10
96,1447,945,84,199,3036,3.6,350,9,10
96,1466,945,85,199,3041,3.6,379,8,10
96,1467,945,85,199,3041,3.6,380,8,10
99,1459,945,83,207,3041,3.6,374,7,10
87,1514,945,84,190,3041,3.6,281,7,10
87,1514,945,84,190,3041,3.6,281,8,10
91,1526,945,84,192,3036,3.6,279,9,10
95,1526,945,81,195,3036,3.6,279,9,10
94,1528,945,84,191,3036,3.6,274,9,10
94,1528,945,84,191,3036,3.6,274,9,10
99,1525,945,83,203,3036,3.6,280,9,10
97,1522,945,84,206,3041,3.6,292,11,10
97,1522,945,84,206,3041,3.6,292,11,10
97,1522,945,84,201,3036,3.6,297,9,10
97,1522,945,84,201,3036,3.6,297,9,10
99,1521,945,82,207,3041,3.6,299,9,10
99,1521,945,82,207,3041,3.6,299,9,10
100,1501,945,83,208,3036,3.6,295,9,10
100,1501,945,83,208,3036,3.6,295,9,10
99,1435,945,85,202,3036,3.6,282,9,10
99,1435,945,85,202,3036,3.6,282,9,10
100,1396,945,82,205,3036,3.6,274,8,10
100,1396,945,82,205,3036,3.6,274,8,10
99,1362,945,84,193,3036,3.6,268,8,10
99,1394,945,84,197,3036,3.6,262,10,10
99,1394,945,84,197,3036,3.6,262,10,10
99,1441,945,84,198,3037,3.6,265,9,10
99,1441,945,84,198,3037,3.6,265,9,10
99,1472,945,84,197,3037,3.6,268,9,10
99,1472,945,84,197,3037,3.6,268,9,10
89,1521,945,84,187,3036,3.6,263,9,10
84,1529,945,83,172,3041,3.6,249,9,10
84,1529,945,83,172,3041,3.6,249,9,10
98,1506,945,84,212,3042,3.6,291,10,10
99,1393,945,83,199,3042,3.6,323,7,10
99,1393,945,83,199,3042,3.6,323,7,10
92,1469,945,82,201,3042,3.6,311,9,10
98,1514,945,84,203,3037,3.6,299,9,10
90,1524,945,85,190,3037,3.6,289,10,10
90,1524,945,85,190,3037,3.6,289,10,10
94,1526,945,84,198,3037,3.6,281,9,10
94,1526,945,84,198,3037,3.6,281,9,10
89,1527,945,82,196,3037,3.6,280,9,10
89,1527,945,82,196,3037,3.6,280,9,10
94,1524,945,84,200,3037,3.6,284,10,10
94,1524,945,84,200,3037,3.6,284,10,10
88,1527,945,82,191,3032,3.6,265,9,10
88,1527,945,82,191,3032,3.6,265,9,10
93,1527,945,82,196,3037,3.6,258,10,10
99,1522,945,84,206,3037,3.6,284,11,10
99,1522,945,84,206,3037,3.6,284,11,10
100,1501,945,84,206,3037,3.6,284,8,10
100,1501,945,84,206,3037,3.6,284,8,10
99,1470,945,84,201,3037,3.6,286,8,10
99,1442,945,84,204,3037,3.6,279,9,10
99,1442,945,84,204,3037,3.6,279,9,10
91,1502,945,84,187,3037,3.6,263,9,10
91,1502,945,84,187,3037,3.6,263,9,10
99,1521,945,81,206,3037,3.6,280,8,10
99,1507,945,85,200,3037,3.6,296,8,10
99,1507,945,85,200,3037,3.6,296,9,10
99,1458,945,83,200,3042,3.6,283,8,10
99,1460,945,82,197,3037,3.6,275,9,10
99,1460,945,82,197,3037,3.6,275,9,10
68,1519,945,83,169,3037,3.6,252,11,10
99,1527,945,82,199,3037,3.6,252,8,10
99,1527,945,82,199,3037,3.6,252,8,10
88,1527,945,84,187,3038,3.6,278,9,10
91,1528,945,84,185,3043,3.6,263,9,10
91,1528,945,84,185,3043,3.6,263,9,10
99,1524,945,84,204,3038,3.6,262,9,10
99,1522,945,83,208,3038,3.6,283,9,10
99,1522,945,83,208,3038,3.6,283,9,10
99,1344,945,83,205,3043,3.6,301,8,10
99,1344,945,83,205,3043,3.6,301,8,10
96,1254,945,82,198,3043,3.6,295,8,10
99,1451,945,84,209,3043,3.6,242,8,10
99,1451,945,84,209,3043,3.6,242,8,10
99,1411,945,84,203,3043,3.6,275,8,10
100,1465,945,83,201,3043,3.6,253,11,10
100,1465,945,83,201,3043,3.6,253,11,10
100,1454,945,83,197,3038,3.6,246,9,10
100,1454,945,83,197,3038,3.6,246,9,10
99,1403,945,84,195,3043,3.6,277,8,10
100,1375,945,84,199,3043,3.6,270,8,10
100,1375,945,84,199,3043,3.6,270,8,10
100,1446,945,85,199,3038,3.6,252,8,10
100,1446,945,85,199,3038,3.6,252,8,10
100,1428,945,83,188,3038,3.6,244,9,10
100,1428,945,83,188,3038,3.6,244,9,10
100,1450,945,82,203,3043,3.6,249,9,10
100,1450,945,82,203,3043,3.6,249,9,10
100,1397,945,82,191,3038,3.6,272,7,10
100,1397,945,82,191,3038,3.6,272,7,10
100,1420,945,84,200,3043,3.6,277,8,10
100,1417,945,82,199,3039,3.6,256,8,10
