GPU UTIL,GPU SCLK,GPU MCLK,GPU TEMP,GPU PWR,GPU FAN,GPU VRAM UTIL,FPS,CPU UTIL,RAM UTIL
100,1288,945,82,208,3041,3.5,125,7,10
99,1232,945,83,196,3041,3.5,127,7,10
99,1232,945,83,196,3041,3.5,127,7,10
98,1226,945,82,189,3041,3.5,137,8,10
97,1293,945,84,205,3036,3.5,167,6,10
97,1293,945,84,205,3036,3.5,167,6,10
98,1307,945,84,206,3041,3.5,157,5,10
98,1307,945,84,206,3041,3.5,157,5,10
98,1289,945,84,193,3036,3.5,157,5,10
97,1254,945,82,188,3041,3.5,156,6,10
97,1254,945,82,188,3041,3.5,156,6,10
100,1247,945,82,195,3041,3.5,148,6,10
100,1247,945,82,195,3041,3.5,148,6,10
100,1280,945,82,193,3041,3.5,142,8,10
100,1279,945,84,205,3036,3.5,143,9,10
100,1279,945,84,205,3036,3.5,143,9,10
99,1253,945,82,191,3041,3.5,139,8,10
99,1253,945,82,191,3041,3.5,139,8,10
100,1260,945,84,198,3041,3.5,134,8,10
100,1260,945,84,198,3041,3.5,134,8,10
100,1273,945,83,198,3036,3.5,123,7,10
100,1247,945,82,199,3041,3.5,135,10,10
100,1237,945,82,189,3041,3.5,132,9,10
100,1237,945,82,189,3041,3.5,132,9,10
100,1252,945,82,197,3041,3.5,122,8,10
100,1252,945,82,197,3041,3.5,122,8,10
100,1263,945,84,196,3041,3.5,122,8,10
100,1263,945,84,196,3041,3.5,122,8,10
100,1220,945,84,192,3036,3.5,120,8,10
99,1249,945,84,204,3036,3.5,124,9,10
99,1249,945,84,204,3036,3.5,124,9,10
100,1242,945,84,204,3041,3.5,121,8,10
100,1254,945,84,205,3036,3.5,121,8,10
100,1254,945,84,205,3036,3.5,121,8,10
100,1282,945,82,204,3041,3.5,128,9,10
100,1282,945,82,204,3041,3.5,128,9,10
100,1261,945,84,202,3041,3.5,127,9,10
100,1261,945,84,202,3041,3.5,127,9,10
100,1219,945,84,190,3036,3.5,135,8,10
97,1297,945,82,194,3036,3.5,169,7,10
97,1297,945,82,194,3036,3.5,169,7,10
98,1269,945,84,207,3041,3.5,171,6,10
98,1269,945,84,207,3041,3.5,171,6,10
98,1222,945,82,193,3036,3.5,173,6,10
98,1222,945,82,193,3036,3.5,173,6,10
97,1287,945,84,206,3036,3.5,176,5,10
100,1222,945,84,194,3036,3.5,156,8,10
100,1222,945,84,194,3036,3.5,156,8,10
100,1246,945,84,192,3036,3.5,152,9,10
100,1324,945,84,204,3036,3.5,158,9,10
100,1324,945,84,204,3036,3.5,158,9,10
99,1248,945,84,197,3041,3.5,149,8,10
99,1248,945,84,197,3041,3.5,149,8,10
99,1242,945,82,193,3041,3.5,144,8,10
99,1242,945,82,193,3041,3.5,144,8,10
100,1242,945,84,201,3036,3.5,141,8,10
100,1280,945,83,207,3037,3.5,143,8,10
100,1284,945,84,201,3037,3.5,143,9,10
100,1284,945,84,201,3037,3.5,143,9,10
100,1272,945,83,199,3041,3.5,139,7,10
100,1272,945,83,199,3041,3.5,139,7,10
100,1277,945,82,191,3042,3.5,137,8,10
100,1265,945,82,190,3036,3.5,126,8,10
100,1265,945,82,190,3036,3.5,126,8,10
100,1245,945,82,191,3037,3.5,124,8,10
100,1245,945,82,191,3037,3.5,124,8,10
100,1290,945,84,201,3037,3.5,125,8,10
100,1290,945,84,201,3037,3.5,125,8,10
100,1302,945,82,201,3042,3.5,121,8,10
100,1302,945,82,201,3042,3.5,121,8,10
100,1341,945,83,201,3042,3.5,128,7,10
100,1323,945,83,199,3041,3.5,127,7,10
100,1323,945,83,199,3041,3.5,127,8,10
100,1338,945,84,200,3037,3.5,128,10,10
100,1301,945,84,205,3036,3.5,137,8,10
100,1301,945,84,205,3036,3.5,137,8,10
100,1266,945,85,195,3042,3.5,141,9,10
100,1266,945,85,195,3042,3.5,141,9,10
100,1262,945,82,208,3042,3.5,143,8,10
100,1235,945,83,194,3042,3.5,154,8,10
100,1235,945,83,194,3042,3.5,154,8,10
100,1245,945,84,191,3037,3.5,144,8,10
100,1245,945,84,191,3037,3.5,144,8,10
100,1231,945,83,192,3042,3.5,138,8,10
100,1262,945,82,204,3037,3.5,142,9,10
100,1262,945,82,204,3037,3.5,142,9,10
100,1276,945,84,205,3037,3.5,140,9,10
100,1276,945,84,205,3037,3.5,140,9,10
100,1257,945,82,190,3042,3.5,134,10,10
100,1257,945,82,190,3042,3.5,134,10,10
100,1268,945,84,196,3042,3.5,135,9,10
100,1259,945,84,188,3041,3.5,128,10,10
100,1284,945,82,190,3042,3.5,131,9,10
100,1284,945,82,190,3042,3.5,131,9,10
100,1298,945,82,199,3042,3.5,127,8,10
100,1298,945,82,199,3042,3.5,127,8,10
99,1239,945,84,186,3037,3.5,128,9,10
99,1239,945,84,186,3037,3.5,128,9,10
100,1285,945,82,202,3037,3.5,127,7,10
99,1332,945,84,199,3037,3.5,136,10,10
99,1332,945,84,199,3037,3.5,136,10,10
100,1291,945,82,199,3042,3.5,128,9,10
99,1298,945,82,192,3042,3.5,127,8,10
99,1298,945,82,192,3042,3.5,127,8,10
99,1299,945,82,199,3042,3.5,128,8,10
99,1299,945,82,199,3042,3.5,128,8,10
99,1299,945,82,200,3042,3.5,125,8,10
99,1299,945,82,200,3042,3.5,125,8,10
100,1288,945,82,203,3037,3.5,132,8,10
99,1247,945,82,190,3042,3.5,130,10,10
99,1247,945,82,190,3042,3.5,130,10,10
99,1289,945,82,188,3037,3.5,128,8,10
99,1289,945,82,188,3037,3.5,128,8,10
100,1311,945,84,199,3042,3.5,125,9,10
100,1260,945,82,196,3037,3.5,128,10,10
100,1260,945,82,196,3037,3.5,128,10,10
100,1198,945,82,193,3037,3.5,132,7,10
100,1198,945,82,193,3037,3.5,132,7,10
100,1262,945,82,181,3037,3.5,119,8,10
100,1262,945,82,181,3037,3.5,119,8,10
100,1257,945,82,189,3042,3.5,128,8,10
100,1286,945,84,190,3037,3.5,122,8,10
100,1286,945,84,190,3037,3.5,122,8,10
100,1288,945,83,198,3037,3.5,127,8,10
100,1288,945,83,198,3037,3.5,127,8,10
100,1250,945,82,187,3037,3.5,128,7,10
100,1261,945,83,185,3042,3.5,128,8,10
100,1261,945,83,185,3042,3.5,128,8,10
100,1301,945,82,198,3042,3.5,121,8,10
100,1288,945,82,190,3037,3.5,120,8,10
100,1288,945,82,190,3037,3.5,120,8,10
100,1312,945,82,193,3042,3.5,123,8,10
98,1287,945,82,190,3037,3.5,125,8,10
98,1287,945,82,190,3037,3.5,125,8,10
100,1317,945,82,201,3037,3.5,130,6,10
100,1317,945,82,201,3037,3.5,130,6,10
100,1358,945,82,207,3037,3.5,124,8,10
100,1318,945,84,205,3037,3.5,129,8,10
100,1318,945,84,205,3037,3.5,129,8,10
100,1258,945,82,198,3037,3.5,128,8,10
100,1258,945,82,198,3037,3.5,128,8,10
100,1263,945,81,194,3042,3.5,127,7,10
100,1263,945,81,194,3042,3.5,127,7,10
100,1240,945,82,198,3042,3.5,110,7,10
100,1258,945,82,198,3042,3.5,115,7,10
100,1258,945,82,198,3042,3.5,115,7,10
100,1314,945,84,203,3037,3.5,115,7,10
100,1288,945,84,203,3037,3.5,106,7,10
100,1288,945,84,203,3037,3.5,106,7,10
100,1246,945,84,192,3042,3.5,114,8,10
100,1246,945,84,192,3042,3.5,114,8,10
99,1272,945,82,197,3037,3.5,124,9,10
99,1272,945,82,197,3037,3.5,124,9,10
100,1303,945,84,196,3037,3.5,110,7,10
99,1266,945,84,191,3042,3.5,123,8,10
99,1266,945,84,191,3042,3.5,123,8,10
100,1266,945,82,196,3037,3.5,119,9,10
100,1295,945,82,205,3037,3.5,110,9,10
100,1283,945,82,192,3042,3.5,102,8,10
100,1283,945,82,192,3042,3.5,102,8,10
100,1271,945,82,202,3042,3.5,100,8,10
99,1286,945,82,194,3037,3.5,106,8,10
99,1240,945,84,189,3037,3.5,116,9,10
99,1240,945,84,189,3037,3.5,116,9,10
99,1263,945,84,193,3037,3.5,129,9,10
99,1263,945,84,193,3037,3.5,129,9,10
100,1221,945,82,195,3037,3.5,125,8,10
100,1263,945,84,199,3037,3.5,113,11,10
100,1263,945,84,199,3037,3.5,113,11,10
100,1296,945,84,204,3042,3.5,107,7,10
100,1296,945,84,204,3042,3.5,107,7,10
100,1257,945,84,191,3037,3.5,119,8,10
99,1323,945,85,205,3043,3.5,121,9,10
99,1323,945,85,205,3043,3.5,121,9,10
100,1206,945,82,190,3037,3.5,120,7,10
100,1206,945,82,190,3037,3.5,120,7,10
100,1286,945,82,205,3042,3.5,120,8,10
100,1286,945,82,205,3042,3.5,120,8,10
100,1273,945,84,202,3037,3.5,106,7,10
100,1262,945,84,200,3042,3.5,107,7,10
100,1262,945,84,200,3042,3.5,107,7,10
99,1207,945,82,190,3037,3.5,118,8,10
99,1207,945,82,190,3037,3.5,118,8,10
100,1212,945,84,191,3038,3.5,115,7,10
100,1212,945,84,191,3038,3.5,115,7,10
100,1229,945,82,189,3038,3.5,127,8,10
100,1293,945,84,194,3038,3.5,110,9,10
100,1293,945,84,194,3038,3.5,110,9,10
100,1267,945,84,194,3037,3.5,104,8,10
100,1283,945,82,205,3037,3.5,104,7,10
