GPU UTIL,GPU SCLK,GPU MCLK,GPU TEMP,GPU PWR,GPU FAN,GPU VRAM UTIL,FPS,CPU UTIL,RAM UTIL
99,1525,945,85,198,3042,3.6,278,8,10
100,1525,945,84,201,3037,3.6,281,8,10
100,1525,945,84,201,3037,3.6,281,8,10
100,1524,945,82,202,3042,3.6,287,8,10
99,1523,945,83,202,3042,3.6,288,9,10
99,1523,945,83,207,3042,3.6,288,9,10
99,1522,945,83,207,3042,3.6,283,8,10
99,1522,945,83,203,3037,3.6,283,8,10
100,1457,945,84,203,3037,3.6,275,8,10
100,1507,945,84,204,3042,3.6,267,9,10
100,1507,945,84,204,3042,3.6,267,9,10
99,1524,945,83,198,3042,3.6,246,8,10
99,1524,945,83,198,3042,3.6,246,8,10
99,1524,945,85,198,3042,3.6,223,9,10
100,1524,945,83,198,3037,3.6,223,9,10
100,1524,945,83,202,3037,3.6,223,9,10
99,1524,945,85,201,3032,3.6,225,8,10
100,1524,945,83,201,3032,3.6,224,8,10
100,1524,945,83,198,3037,3.6,224,8,10
99,1525,945,85,197,3043,3.6,226,9,10
99,1525,945,85,197,3043,3.6,226,9,10
99,1521,945,85,198,3043,3.6,224,9,10
99,1521,945,85,198,3043,3.6,224,9,10
100,1523,945,84,201,3043,3.6,225,10,10
100,1523,945,84,201,3043,3.6,225,10,10
100,1482,945,85,196,3038,3.6,224,11,10
100,1519,945,85,200,3038,3.6,225,10,10
100,1519,945,85,200,3038,3.6,225,10,10
99,1502,945,86,202,3043,3.6,222,9,10
100,1516,945,84,203,3043,3.6,226,10,10
100,1516,945,84,203,3043,3.6,226,10,10
100,1416,945,84,200,3038,3.6,227,9,10
100,1416,945,84,200,3038,3.6,227,9,10
100,1435,945,85,194,3043,3.6,227,8,10
100,1435,945,85,194,3043,3.6,227,8,10
100,1415,945,85,201,3038,3.6,226,9,10
100,1415,945,85,201,3038,3.6,226,9,10
99,1446,945,83,200,3043,3.6,235,7,10
98,1397,945,83,190,3043,3.6,225,9,10
98,1397,945,83,190,3043,3.6,225,9,10
99,1394,945,83,189,3044,3.6,227,8,10
99,1394,945,83,189,3044,3.6,227,8,10
99,1362,945,86,192,3043,3.6,230,9,10
99,1362,945,86,192,3043,3.6,230,9,10
100,1378,945,82,195,3044,3.6,230,9,10
100,1378,945,82,195,3044,3.6,230,9,10
100,1423,945,85,201,3039,3.6,235,9,10
100,1423,945,85,201,3039,3.6,235,9,10
96,1495,945,85,200,3039,3.6,286,7,10
96,1495,945,85,200,3039,3.6,286,7,10
96,1483,945,83,197,3044,3.6,310,7,10
95,1503,945,85,202,3039,3.6,318,8,10
95,1503,945,85,202,3039,3.6,318,8,10
96,1456,945,85,195,3044,3.6,318,7,10
96,1456,945,85,195,3044,3.6,318,7,10
96,1489,945,85,203,3039,3.6,308,8,10
96,1489,945,85,203,3039,3.6,308,8,10
99,1427,945,85,197,3044,3.6,266,8,10
99,1450,945,83,197,3039,3.6,251,9,10
99,1450,945,83,200,3039,3.6,251,9,10
99,1458,945,83,195,3040,3.6,246,9,10
100,1455,945,83,195,3040,3.6,238,9,10
100,1455,945,84,195,3040,3.6,238,9,10
100,1418,945,84,191,3040,3.6,227,8,10
99,1450,945,83,191,3040,3.6,220,9,10
99,1450,945,83,197,3040,3.6,220,9,10
99,1467,945,85,189,3045,3.6,233,9,10
99,1467,945,85,189,3045,3.6,233,9,10
100,1358,945,84,189,3045,3.6,221,9,10
100,1358,945,84,189,3045,3.6,221,9,10
99,1403,945,83,193,3035,3.6,223,9,10
99,1403,945,83,193,3035,3.6,223,9,10
99,1389,945,85,190,3040,3.6,217,9,10
99,1441,945,85,198,3040,3.6,225,11,10
99,1429,945,85,198,3040,3.6,226,9,10
99,1407,945,85,197,3040,3.6,231,11,10
99,1407,945,85,197,3040,3.6,231,11,10
96,1380,945,82,193,3045,3.6,229,11,10
96,1380,945,82,193,3045,3.6,229,11,10
100,1387,945,83,195,3045,3.6,222,9,10
99,1428,945,82,203,3040,3.6,244,9,10
99,1428,945,82,203,3040,3.6,244,9,10
100,1432,945,83,198,3045,3.6,247,9,10
100,1432,945,83,198,3045,3.6,247,9,10
96,1478,945,85,195,3040,3.6,295,7,10
96,1458,945,85,195,3040,3.6,309,7,10
96,1455,945,83,193,3045,3.6,314,7,10
96,1455,945,83,193,3045,3.6,314,7,10
97,1455,945,83,193,3041,3.6,314,7,10
96,1494,945,84,193,3041,3.6,313,9,10
96,1494,945,84,182,3041,3.6,313,9,10
99,1495,945,85,196,3041,3.6,270,11,10
98,1469,945,85,186,3045,3.6,262,9,10
98,1469,945,85,186,3045,3.6,262,9,10
100,1524,945,85,196,3041,3.6,262,10,10
100,1524,945,85,196,3041,3.6,262,10,10
99,1517,945,86,195,3041,3.6,260,10,10
99,1517,945,86,195,3041,3.6,260,10,10
99,1499,945,85,202,3041,3.6,239,10,10
99,1499,945,85,202,3041,3.6,239,10,10
100,1458,945,83,200,3041,3.6,239,9,10
100,1463,945,85,200,3041,3.6,243,9,10
100,1463,945,85,196,3046,3.6,243,9,10
99,1457,945,85,194,3041,3.6,241,8,10
99,1457,945,85,194,3041,3.6,241,8,10
100,1452,945,86,195,3041,3.6,237,8,10
100,1454,945,83,195,3041,3.6,233,9,10
100,1454,945,83,195,3041,3.6,233,9,10
100,1378,945,83,190,3041,3.6,227,8,10
100,1378,945,83,190,3041,3.6,227,8,10
100,1392,945,85,192,3041,3.6,225,9,10
100,1392,945,85,192,3041,3.6,225,9,10
100,1398,945,85,189,3046,3.6,214,7,10
100,1398,945,85,189,3046,3.6,214,7,10
99,1454,945,85,193,3041,3.6,221,8,10
100,1456,945,83,193,3041,3.6,219,9,10
100,1456,945,83,193,3041,3.6,217,9,10
100,1456,945,83,190,3041,3.6,217,9,10
100,1516,945,85,197,3041,3.6,233,9,10
99,1468,945,85,197,3041,3.6,244,10,10
99,1468,945,85,195,3041,3.6,244,10,10
100,1458,945,84,195,3041,3.6,245,9,10
100,1458,945,84,191,3041,3.6,245,9,10
100,1444,945,85,191,3041,3.6,262,9,10
99,1453,945,83,195,3042,3.6,243,9,10
99,1453,945,83,195,3042,3.6,243,9,10
99,1468,945,84,194,3041,3.6,238,8,10
99,1392,945,84,183,3042,3.6,240,9,10
99,1392,945,84,183,3042,3.6,240,9,10
99,1429,945,82,184,3037,3.6,247,9,10
99,1429,945,82,184,3037,3.6,247,9,10
99,1480,945,85,198,3042,3.6,238,9,10
99,1480,945,85,198,3042,3.6,238,9,10
99,1444,945,85,193,3042,3.6,228,9,10
99,1444,945,85,193,3042,3.6,228,9,10
100,1432,945,84,192,3042,3.6,225,9,10
100,1432,945,84,192,3042,3.6,225,9,10
100,1425,945,85,195,3047,3.6,226,9,10
100,1425,945,85,195,3047,3.6,226,9,10
100,1444,945,84,197,3042,3.6,228,9,10
100,1444,945,84,197,3042,3.6,228,9,10
95,1397,945,84,194,3042,3.6,224,8,10
95,1397,945,84,194,3042,3.6,224,8,10
100,1419,945,85,199,3042,3.6,229,9,10
100,1419,945,85,199,3042,3.6,229,9,10
100,1437,945,82,196,3042,3.6,229,8,10
99,1430,945,83,196,3042,3.6,229,9,10
99,1430,945,83,187,3042,3.6,229,9,10
99,1383,945,85,186,3047,3.6,227,7,10
99,1383,945,85,186,3047,3.6,227,7,10
100,1496,945,85,188,3042,3.6,220,10,10
100,1496,945,85,188,3042,3.6,220,10,10
87,1386,945,83,181,3042,3.6,226,8,10
87,1386,945,83,181,3042,3.6,226,8,10
99,1491,945,85,196,3042,3.6,226,9,10
100,1461,945,85,192,3042,3.6,219,9,10
100,1461,945,85,192,3042,3.6,219,9,10
100,1431,945,84,194,3047,3.6,224,7,10
100,1319,945,85,196,3043,3.6,251,10,10
100,1319,945,85,196,3043,3.6,251,10,10
100,1293,945,85,193,3043,3.6,249,8,10
100,1293,945,85,193,3043,3.6,249,8,10
100,1472,945,85,193,3043,3.6,219,9,10
100,1472,945,85,193,3043,3.6,219,9,10
99,1441,945,85,192,3047,3.6,227,9,10
99,1441,945,85,192,3047,3.6,227,9,10
100,1385,945,83,196,3047,3.6,205,8,10
99,1455,945,84,197,3042,3.6,209,10,10
99,1455,945,84,197,3042,3.6,209,10,10
100,1442,945,83,196,3048,3.6,237,8,10
100,1442,945,83,196,3048,3.6,237,8,10
100,1424,945,85,185,3043,3.6,222,8,10
99,1467,945,85,194,3043,3.6,213,8,10
99,1467,945,85,194,3043,3.6,213,8,10
100,1369,945,83,180,3042,3.6,206,8,10
100,1369,945,83,180,3042,3.6,206,8,10
97,1397,945,83,188,3043,3.6,216,8,10
97,1397,945,83,188,3043,3.6,216,8,10
99,1432,945,82,197,3043,3.6,238,7,10
99,1432,945,82,197,3043,3.6,238,7,10
100,1400,945,84,199,3043,3.6,226,7,10
100,1353,945,83,189,3043,3.6,228,9,10
100,1353,945,83,189,3043,3.6,228,9,10
100,1373,945,83,194,3043,3.6,234,8,10
100,1373,945,83,194,3043,3.6,234,8,10
100,1413,945,83,204,3043,3.6,214,8,10
100,1355,945,85,189,3043,3.6,203,8,10
100,1355,945,85,189,3043,3.6,203,8,10
99,1442,945,84,199,3048,3.6,217,7,10
99,1442,945,84,199,3048,3.6,217,7,10
100,1391,945,85,190,3048,3.6,213,9,10
100,1419,945,85,197,3048,3.6,204,8,10
100,1419,945,85,197,3048,3.6,204,8,10
99,1329,945,84,194,3048,3.6,209,8,10
99,1329,945,84,194,3048,3.6,209,8,10
100,1406,945,84,204,3043,3.6,206,9,10
100,1406,945,84,204,3043,3.6,206,9,10
100,1350,945,85,190,3043,3.6,195,8,10
100,1350,945,85,190,3043,3.6,195,8,10
99,1397,945,83,197,3048,3.6,218,10,10
99,1397,945,83,197,3048,3.6,218,10,10
99,1360,945,85,197,3043,3.6,208,9,10
99,1360,945,85,197,3043,3.6,208,9,10
99,1364,945,85,189,3048,3.6,219,10,10
100,1410,945,83,187,3043,3.6,232,10,10
100,1410,945,83,187,3043,3.6,232,10,10
100,1283,945,85,177,3043,3.6,221,8,10
99,1406,945,85,198,3048,3.6,193,11,10
100,1385,945,85,194,3038,3.6,192,8,10
100,1385,945,85,194,3038,3.6,192,8,10
100,1421,945,83,197,3043,3.6,212,7,10
100,1449,945,84,197,3043,3.6,209,9,10
99,1416,945,85,197,3048,3.6,210,8,10
99,1416,945,85,197,3048,3.6,210,8,10
100,1365,945,85,194,3048,3.6,226,8,10
100,1367,945,85,189,3048,3.6,220,9,10
100,1367,945,85,189,3048,3.6,220,9,10
100,1370,945,83,189,3043,3.6,199,9,10
100,1370,945,83,189,3043,3.6,199,9,10
100,1382,945,84,194,3048,3.6,208,7,10
100,1382,945,84,194,3048,3.6,208,7,10
100,1384,945,83,188,3048,3.6,216,9,10
100,1384,945,83,188,3048,3.6,216,9,10
100,1346,945,85,190,3049,3.6,230,7,10
100,1346,945,85,190,3049,3.6,230,7,10
100,1439,945,85,201,3043,3.6,205,9,10
100,1407,945,85,199,3043,3.6,199,8,10
100,1407,945,85,199,3043,3.6,199,8,10
99,1437,945,84,204,3043,3.6,216,7,10
99,1437,945,84,204,3043,3.6,216,7,10
100,1370,945,86,189,3044,3.6,212,9,10
100,1348,945,85,188,3044,3.6,227,8,10
100,1348,945,85,188,3044,3.6,227,8,10
100,1402,945,83,199,3044,3.6,223,8,10
100,1402,945,83,199,3044,3.6,223,8,10
99,1403,945,83,199,3044,3.6,197,8,10
99,1403,945,83,199,3044,3.6,197,8,10
100,1396,945,85,199,3043,3.6,209,10,10
100,1396,945,85,199,3043,3.6,209,10,10
100,1433,945,85,195,3048,3.6,214,10,10
