GPU UTIL,GPU SCLK,GPU MCLK,GPU TEMP,GPU PWR,GPU FAN,GPU VRAM UTIL,FPS,CPU UTIL,RAM UTIL
83,1533,945,81,179,3039,3.3,269,9,10
83,1533,945,81,179,3039,3.3,269,9,10
94,1529,945,82,195,3039,3.3,263,9,10
94,1529,945,82,195,3039,3.3,263,9,10
81,1535,945,82,172,3039,3.3,249,9,10
81,1535,945,82,172,3039,3.3,249,9,10
99,1522,945,81,208,3034,3.3,266,9,10
99,1522,945,81,208,3034,3.3,266,9,10
100,1519,945,84,209,3034,3.3,296,8,10
100,1480,945,83,202,3034,3.3,285,8,10
100,1480,945,83,202,3039,3.3,285,9,10
99,1465,945,84,204,3034,3.3,278,9,10
99,1465,945,84,204,3034,3.3,278,9,10
99,1397,945,84,197,3039,3.3,286,9,10
99,1456,945,82,202,3039,3.3,302,9,10
99,1456,945,82,202,3039,3.3,302,9,10
99,1471,945,82,202,3034,3.3,295,11,10
99,1461,945,82,201,3034,3.3,304,9,10
99,1461,945,82,201,3034,3.3,304,9,10
99,1428,945,83,198,3039,3.3,310,11,10
99,1428,945,83,198,3039,3.3,310,11,10
95,1516,945,82,200,3034,3.3,379,9,10
96,1522,945,82,201,3034,3.3,400,10,10
96,1522,945,82,201,3034,3.3,400,10,10
96,1504,945,84,205,3034,3.3,402,9,10
96,1504,945,84,205,3034,3.3,402,9,10
95,1512,945,85,198,3030,3.3,425,8,10
91,1456,945,82,186,3034,3.3,381,8,10
91,1456,945,82,186,3034,3.3,381,9,10
80,1534,945,83,173,3034,3.3,258,9,10
80,1534,945,83,173,3034,3.3,258,9,10
77,1539,945,80,164,3040,3.3,255,9,10
77,1539,945,80,164,3040,3.3,255,9,10
76,1537,945,80,170,3040,3.3,257,9,10
76,1537,945,80,170,3040,3.3,257,9,10
83,1535,945,81,172,3040,3.3,259,10,10
83,1535,945,81,172,3040,3.3,259,10,10
80,1534,945,80,174,3035,3.3,264,10,10
80,1534,945,80,174,3035,3.3,264,10,10
87,1535,945,82,179,3035,3.3,268,9,10
88,1535,945,82,180,3035,3.3,283,10,10
88,1535,945,82,180,3035,3.3,283,10,10
90,1531,945,80,186,3035,3.3,282,9,10
90,1531,945,80,186,3035,3.3,282,9,10
99,1523,945,83,209,3035,3.3,302,8,10
99,1519,945,83,212,3035,3.3,316,9,10
99,1519,945,83,212,3035,3.3,316,9,10
100,1484,945,82,209,3035,3.3,312,10,10
100,1484,945,82,209,3035,3.3,312,10,10
100,1519,945,83,207,3035,3.3,294,10,10
100,1519,945,83,207,3035,3.3,294,10,10
99,1523,945,84,202,3040,3.3,296,10,10
99,1523,945,84,202,3040,3.3,296,10,10
96,1527,945,82,191,3035,3.3,284,9,10
93,1527,945,84,192,3040,3.3,274,9,10
72,1531,945,82,154,3040,3.3,240,11,10
72,1531,945,82,154,3040,3.3,240,11,10
83,1535,945,82,170,3040,3.3,245,9,10
